name,part_url,price,screen_size,resolution,refresh_rate,response_time,panel_type,aspect_ratio
MSI Modern MD342CQP,https://pcpartpicker.com/product/NszXsY/msi-modern-md342cqp-340-3440-x-1440-120-hz-curved-monitor-modern-md342cqp,375.99,34,"3440,1440",120,4,VA,21:9
LG 29WN600-W,https://pcpartpicker.com/product/CMjNnQ/lg-29wn600-w-290-2560x1080-75-hz-monitor-29wn600-w,228.99,29,"2560,1080",75,5,IPS,21:9
AOC U27P2CA,https://pcpartpicker.com/product/rXqrxr/aoc-u27p2ca-270-3840-x-2160-60-hz-monitor-u27p2ca,,27,"3840,2160",60,,IPS,16:9
LG 34WK95U-W,https://pcpartpicker.com/product/W4x2FT/lg-34wk95u-w-340-5120x2160-60-hz-monitor-34wk95u-w,5815.35,34,"5120,2160",60,5,IPS,64:27
LG 34WN750-B,https://pcpartpicker.com/product/mtZ9TW/lg-34wn750-b-340-3440-x-1440-75-hz-monitor-34wn750-b,,34,"3440,1440",75,5,IPS,21:9
Philips 40B1U6903CH,https://pcpartpicker.com/product/BgpQzy/philips-40b1u6903ch-397-5120-x-2160-75-hz-curved-monitor-40b1u6903ch,,39.7,"5120,2160",75,4,IPS,64:27
LG 34BQ60QC-B,https://pcpartpicker.com/product/ckgrxr/lg-34bq60qc-b-340-3440-x-1440-60-hz-curved-monitor-34bq60qc-b,450.02,34,"3440,1440",60,5,IPS,21:9
Lenovo L2021,https://pcpartpicker.com/product/Vrbp99/lenovo-monitor-4449hb1,169.98,20,"1600,900",,5,TN,16:9
Lenovo L2440p,https://pcpartpicker.com/product/W2sKHx/lenovo-monitor-4420hb2,318,24,"1920,1200",,5,,16:10
LG 32UL950-W,https://pcpartpicker.com/product/FnBTwP/lg-32ul950-w-320-3840x2160-60hz-monitor-32ul950-w,,32,"3840,2160",60,5,IPS,16:9
Samsung S80UA,https://pcpartpicker.com/product/NdgFf7/samsung-s80ua-270-3840x2160-60-hz-monitor-ls27a800ujnxgo,,27,"3840,2160",60,,IPS,16:9
LG 32UP550-W,https://pcpartpicker.com/product/9g92FT/lg-32up550-w-320-3840x2160-60-hz-monitor-32up550-w,399,32,"3840,2160",60,4,VA,16:9
MSI MAG 27C6PF,https://pcpartpicker.com/product/r9mNnQ/msi-mag-27c6pf-270-1920-x-1080-180-hz-curved-monitor-mag-27c6pf,,27,"1920,1080",180,0.5,VA,16:9
Compaq LE1911,https://pcpartpicker.com/product/qkNp99/compaq-monitor-em887aaaba,217,19,"1280,1024",,5,,5:4
Asus VP228DE,https://pcpartpicker.com/product/xLndnQ/asus-vp228de-228-1920x1080-60hz-monitor-vp228de,,22.8,"1920,1080",60,5,TN,16:9
Dell U2719DX,https://pcpartpicker.com/product/KVdxFT/dell-u2719dx-270-2560x1440-60-hz-monitor-u2719dx,,27,"2560,1440",60,5,IPS,16:9
Philips 345B1C/00,https://pcpartpicker.com/product/zrwkcf/philips-345b1c00-340-3440x1440-100-hz-monitor-345b1c00,,34,"3440,1440",100,5,VA,21:9
Asus ProArt PA329C,https://pcpartpicker.com/product/rx9tt6/asus-proart-pa329c-320-3840x2160-60-hz-monitor-pa329c,,32,"3840,2160",60,5,IPS,16:9
ViewSonic VX3258-PC-MHD,https://pcpartpicker.com/product/HCrYcf/viewsonic-vx3258-pc-mhd-315-1920x1080-165-hz-monitor-vx3258-pc-mhd,306.23,31.5,"1920,1080",165,,VA,16:9
Lenovo P24q-10,https://pcpartpicker.com/product/BbsnTW/lenovo-p24q-10-238-2560x1440-60-hz-monitor-61a5gar3us,299.99,23.8,"2560,1440",60,4,IPS,16:9
Acer KA220HQ bi,https://pcpartpicker.com/product/CHWzK8/acer-ka220hq-bi-215-1920x1080-monitor-umwx0aa001,,21.5,"1920,1080",,1,TN,16:9
Dell P2422HE,https://pcpartpicker.com/product/dBhFf7/dell-p2422he-238-1920x1080-60-hz-monitor-p2422he,352.9,23.8,"1920,1080",60,5,IPS,16:9
MSI Optix MAG342CQPV,https://pcpartpicker.com/product/kBnypg/msi-optix-mag342cqpv-340-3440x1440-100-hz-curved-monitor-mag342cqpv,,34,"3440,1440",100,,VA,21:9
LG 32GN50R-B,https://pcpartpicker.com/product/RtcG3C/lg-32gn50r-b-315-1920-x-1080-165-hz-monitor-32gn50r-b,,31.5,"1920,1080",165,,VA,16:9
Samsung T45F,https://pcpartpicker.com/product/dqBzK8/samsung-t45f-240-1920-x-1080-monitor-f24t450fzn,193,24,"1920,1080",,5,IPS,16:9
Samsung ViewFinity S65UA,https://pcpartpicker.com/product/xcCZxr/samsung-viewfinity-s65ua-340-3440-x-1440-100-hz-curved-monitor-ls34a650ubnxgo,465.99,34,"3440,1440",100,8,VA,21:9
Samsung F22T452FQN,https://pcpartpicker.com/product/BskWGX/samsung-f22t452fqn-215-1920-x-1080-75-hz-monitor-f22t452fqn,184.99,21.5,"1920,1080",75,5,IPS,16:9
MSI PRO MP242PMG,https://pcpartpicker.com/product/WxTFf7/msi-pro-mp242pmg-238-1920-x-1080-120-hz-monitor-pro-mp242pmg,176.99,23.8,"1920,1080",120,4,IPS,16:9
Asus ML239H,https://pcpartpicker.com/product/qTkD4D/asus-monitor-ml239h,,23,"1920,1080",,5,IPS,16:9
AOC 2236vw,https://pcpartpicker.com/product/4tDwrH/aoc-monitor-2236vw,,22,"1920,1080",60,5,,16:9
AOC E2243FWK,https://pcpartpicker.com/product/wtDwrH/aoc-monitor-e2243fwk,,21.5,"1920,1080",,5,,16:9
Samsung S24A350H,https://pcpartpicker.com/product/cdh9TW/samsung-monitor-s24a350h,,24,"1920,1080",,2,,16:9
Samsung PX2370,https://pcpartpicker.com/product/ncDwrH/samsung-monitor-px2370,,23,"1920,1080",,2,TN,16:9
Samsung P2770FH,https://pcpartpicker.com/product/87Np99/samsung-monitor-p2770fh,,27,"1920,1080",,1,,16:9
Samsung B2330HD,https://pcpartpicker.com/product/m4Lypg/samsung-monitor-b2330hd,,23,"1920,1080",,5,,16:9
Toshiba PA3769U-1LCH,https://pcpartpicker.com/product/MLmLrH/toshiba-monitor-pa3769u1lch,,23.6,"1920,1080",,5,,16:9
Acer S201HLbd,https://pcpartpicker.com/product/zBBv6h/acer-monitor-etds1hp001,,20,"1600,900",60,5,,16:9
Acer S211HLbd,https://pcpartpicker.com/product/B8tCmG/acer-monitor-etws1hp001,,21.5,"1920,1080",,5,,16:9
Asus VH197D,https://pcpartpicker.com/product/XgMFf7/asus-monitor-vh197d,,18.5,"1366,768",60,5,,16:9
Asus VG236H,https://pcpartpicker.com/product/ZtDwrH/asus-monitor-vg236h,,23,"1920,1080",120,2,,16:9
Asus ML248H,https://pcpartpicker.com/product/36W9TW/asus-monitor-ml248h,,24,"1920,1080",,2,,16:9
Asus VG236HE,https://pcpartpicker.com/product/WxBv6h/asus-monitor-vg236he,,23,"1920,1080",120,2,,16:9
BenQ BL2400PU,https://pcpartpicker.com/product/Pyn2FT/benq-monitor-bl2400pu,,24,"1920,1080",,8,,16:9
BenQ G2222HDL,https://pcpartpicker.com/product/WYDwrH/benq-monitor-g2222hdl,,21.5,"1920,1080",,5,TN,16:9
LG E2370V-BF,https://pcpartpicker.com/product/QTkD4D/lg-monitor-e2370vbf,,23,"1920,1080",,14,IPS,16:9
HP LA2306x,https://pcpartpicker.com/product/wRmLrH/hp-monitor-xn375aaaba,,23,"1920,1080",,5,,16:9
HP LE2201w,https://pcpartpicker.com/product/7fTmP6/hp-monitor-nk571a8aba,,22,"1680,1050",,5,,16:10
HP LA1905wg,https://pcpartpicker.com/product/6TkD4D/hp-monitor-nm360a8aba,,19,"1440,900",,5,,16:10
Lenovo L1711p,https://pcpartpicker.com/product/RjrG3C/lenovo-monitor-5047hb2,,17,"1280,1024",,5,,5:4
Lenovo ThinkVision L197,https://pcpartpicker.com/product/myn2FT/lenovo-monitor-4434he1,,19,"1440,900",,5,,16:10
HP LE1911,https://pcpartpicker.com/product/r2sKHx/hp-monitor-em887aaaba,189,19,"1280,1024",,5,,5:4
Lenovo L1900p,https://pcpartpicker.com/product/bNbp99/lenovo-monitor-4431he1,,19,"1280,1024",,5,,5:4
NEC LCD2090UXi-BK-1,https://pcpartpicker.com/product/XXw323/nec-monitor-lcd2090uxibk1,,20.1,"1600,1200",,16,IPS,4:3
HP L1711,https://pcpartpicker.com/product/BmsKHx/hp-monitor-em886a8aba,,17,"1280,1024",,5,,5:4
Samsung B2430HD,https://pcpartpicker.com/product/xYjG3C/samsung-monitor-b2430hd,,24,"1920,1080",,5,,16:9
HP ZR24w,https://pcpartpicker.com/product/PXckcf/hp-monitor-vm633a8aba,,24,"1920,1200",60,7,,16:10
HP LA2205wg,https://pcpartpicker.com/product/d96BD3/hp-monitor-nm274aaaba,,22,"1680,1050",,5,,16:10
Dell P2211H,https://pcpartpicker.com/product/XNCwrH/dell-monitor-4690835,,21.5,"1920,1080",,5,TN,16:9
LG W1942TQ-BF,https://pcpartpicker.com/product/TmsKHx/lg-monitor-w1942tqbf,219.4,19,"1440,900",,5,,16:10
Sceptre X195W-Naga,https://pcpartpicker.com/product/VyCwrH/sceptre-monitor-x195wnaga,,18.5,"1366,768",,5,,16:9
Acer S230HLAbii,https://pcpartpicker.com/product/6dR48d/acer-monitor-etvs0hpa01,,23,"1920,1080",,5,TN,16:9
LG L2000CP-BF,https://pcpartpicker.com/product/rXckcf/lg-monitor-l2000cpbf,,20,"1600,1200",,8,,4:3
Dell P2311H (469-0836),https://pcpartpicker.com/product/3DW9TW/dell-monitor-p2311h,,23,"1920,1080",,5,TN,16:9
Asus VS197D-P,https://pcpartpicker.com/product/R3TmP6/asus-monitor-vs197dp,238,18.5,"1366,768",,5,,16:9
Samsung BX2350,https://pcpartpicker.com/product/9G8Zxr/samsung-monitor-bx2350,,23,"1920,1080",,2,,16:9
Samsung BX2050,https://pcpartpicker.com/product/JMh9TW/samsung-monitor-bx2050,,20,"1600,900",,5,,16:9
AOC e1621Sw,https://pcpartpicker.com/product/CKjG3C/aoc-monitor-e1621sw,,16,"1366,768",60,8,,16:9
BenQ GW2750HM,https://pcpartpicker.com/product/zGQypg/benq-monitor-gw2750hm,,27,"1920,1080",,4,,16:9
Samsung S23B300B,https://pcpartpicker.com/product/6ZMFf7/samsung-monitor-s23b300b,,23,"1920,1080",60,5,TN,16:9
Samsung S24B350HL,https://pcpartpicker.com/product/3G8Zxr/samsung-monitor-s24b350hl,,23.6,"1920,1080",,2,TN,16:9
Samsung S27B350H,https://pcpartpicker.com/product/sG8Zxr/samsung-monitor-s27b350h,,27,"1920,1080",,2,TN,16:9
Samsung T24B350ND,https://pcpartpicker.com/product/dRdqqs/samsung-monitor-t24b350nd,,24,"1920,1080",,5,TN,16:9
Samsung S24A650D,https://pcpartpicker.com/product/4cXfrH/samsung-monitor-s24a650d,,24,"1920,1080",60,8,,16:9
Samsung S19B150N,https://pcpartpicker.com/product/mwBv6h/samsung-monitor-s19b150n,,18.5,"1366,768",60,5,TN,16:9
Acer G246HLAbd,https://pcpartpicker.com/product/Vp6BD3/acer-monitor-umfg6aaa01,,24,"1920,1080",60,5,TN,16:9
ViewSonic VG2239M-LED,https://pcpartpicker.com/product/3TK7YJ/viewsonic-monitor-vg2239mled,,22,"1920,1080",,5,,16:9
Samsung S19B420BW,https://pcpartpicker.com/product/Hm9KHx/samsung-monitor-s19b420bw,,19,"1400,900",60,5,,16:10
Dell E1913S,https://pcpartpicker.com/product/Z3PfrH/dell-monitor-4693132,,19,"1280,1024",60,5,,5:4
LG N2210WZ-BF,https://pcpartpicker.com/product/NCxfrH/lg-monitor-n2210wzbf,,22,"1680,1050",,5,TN,16:10
AOC e2450Swd,https://pcpartpicker.com/product/GCxfrH/aoc-monitor-e2450swd,,23.6,"1920,1080",60,5,,16:9
HP L191s,https://pcpartpicker.com/product/bdLypg/hp-monitor-qj623a2aba,,19,"1280,1024",60,5,,5:4
AOC e2251Swdn,https://pcpartpicker.com/product/MRdqqs/aoc-monitor-e2251swdn,,22,"1920,1080",60,5,,16:9
Toshiba P1710A,https://pcpartpicker.com/product/wm9KHx/toshiba-monitor-p1710a,,17,"1280,1024",75,5,,5:4
Lenovo LT2452p,https://pcpartpicker.com/product/G7xfrH/lenovo-monitor-4420mb2,,24,"1920,1200",,7,IPS,16:10
V7 LED215W2R-SPEAKERS,https://pcpartpicker.com/product/4rK7YJ/v7-monitor-led215w2rspeakers,,21.5,"1920,1080",,5,,16:9
ViewSonic VG2439M-TAA,https://pcpartpicker.com/product/syh9TW/viewsonic-monitor-vg2439mtaa,,24,"1920,1080",60,5,,16:9
Dell S2340L,https://pcpartpicker.com/product/6nzv6h/dell-monitor-s2340l,,23,"1920,1080",60,7,IPS,16:9
Zalman MZ240ED,https://pcpartpicker.com/product/MJK7YJ/zalman-monitor-mz240ed,,24,"1920,1080",,5,,16:9
Asus VE278H,https://pcpartpicker.com/product/nsTmP6/asus-monitor-ve278h,,27,"1920,1080",,2,,16:9
ViewSonic VX2770Smh-LED,https://pcpartpicker.com/product/Q3PfrH/viewsonic-monitor-vx2770smhled,,27,"1920,1080",,7,IPS,16:9
Acer V223WL,https://pcpartpicker.com/product/JpCwrH/acer-monitor-umev3aaa02,,22,"1680,1050",60,5,,16:10
Acer H226HQLbid,https://pcpartpicker.com/product/Lmw323/acer-monitor-umwh6aa002,,21.5,"1920,1080",60,5,IPS,16:9
AOC E2260SWDN,https://pcpartpicker.com/product/Rwdqqs/aoc-monitor-e2260swdn,,21.5,"1920,1080",60,5,,16:9
V7 LED215W2-DVI,https://pcpartpicker.com/product/3TQypg/v7-monitor-led215w2dvi,,21.5,"1920,1080",,5,,16:9
Acer V196WLbd,https://pcpartpicker.com/product/gsw323/acer-monitor-umcv6aa002,,19,"1440,900",60,5,TN,16:10
Acer V226WLbd,https://pcpartpicker.com/product/jyGkcf/acer-monitor-umev6aa002,,22,"1680,1050",60,5,TN,16:10
Acer V196HQLAb,https://pcpartpicker.com/product/Bb7wrH/acer-monitor-umxv6aaa01,,18.5,"1366,768",60,5,TN,16:9
Dell E2213H,https://pcpartpicker.com/product/Z7tCmG/dell-monitor-4693938,,21.5,"1920,1080",60,5,TN,16:9
HP 2311gt (QJ684AA#ABA),https://pcpartpicker.com/product/f3rG3C/hp-monitor-2311gt,,23,"1920,1080",60,5,TN,16:9
HP 25xi (C3Z97AA#ABA),https://pcpartpicker.com/product/j6CwrH/hp-monitor-25xi,,25,"1920,1080",60,7,IPS,16:9
HP P201,https://pcpartpicker.com/product/fTGkcf/hp-monitor-c9f26a8aba,,20,"1600,900",,5,TN,16:9
HP LE1711,https://pcpartpicker.com/product/YC7wrH/hp-monitor-em886aaaba,299.8,17,"1280,1024",,5,TN,5:4
Samsung S24C200BL,https://pcpartpicker.com/product/pc8Zxr/samsung-monitor-s24c200bl,,23.6,"1920,1080",,5,,16:9
LG 23EA53V-P,https://pcpartpicker.com/product/Qr4gXL/lg-monitor-23ea53vp,,23,"1920,1080",,5,IPS,16:9
LG 24EA53V-P,https://pcpartpicker.com/product/bBXfrH/lg-monitor-24ea53vp,,23.8,"1920,1080",60,5,IPS,16:9
LG 32WL30MS-B,https://pcpartpicker.com/product/t7tCmG/lg-monitor-32wl30msb,,32,"1920,1080",60,25,IPS,16:9
Eizo SX2262W-BK,https://pcpartpicker.com/product/gZNp99/eizo-monitor-sx2262wbk,,22,"1920,1200",,6,,16:10
Lenovo LI2321S,https://pcpartpicker.com/product/72XfrH/lenovo-monitor-18200556,,23,"1920,1080",60,14,IPS,16:9
Philips 220S4LSB,https://pcpartpicker.com/product/wBXfrH/philips-monitor-220s4lsb,,22,"1680,1050",60,5,,16:10
ViewSonic VA2246M-LED,https://pcpartpicker.com/product/JztCmG/viewsonic-monitor-va2246mled,,22,"1920,1080",60,5,TN,16:9
HP Z24i,https://pcpartpicker.com/product/FYMFf7/hp-monitor-d7p53a8aba,,24,"1920,1080",60,8,IPS,16:9
Samsung S24C450DW,https://pcpartpicker.com/product/H4rG3C/samsung-monitor-s24c450dw,,24,"1920,1200",60,5,TN,16:10
Asus MX299Q,https://pcpartpicker.com/product/GgkD4D/asus-monitor-mx299q,,29,"2560,1080",,5,IPS,21:9
BenQ XL2411T,https://pcpartpicker.com/product/Jrdqqs/benq-monitor-xl2411t,,24,"1920,1080",144,5,TN,16:9
AOC E2425SWD,https://pcpartpicker.com/product/DGrG3C/aoc-monitor-e2425swd,,24,"1920,1080",60,5,TN,16:9
Dell P2014H,https://pcpartpicker.com/product/hR2kcf/dell-monitor-p2014h,,19.5,"1600,900",60,8,IPS,16:9
Dell P2714H,https://pcpartpicker.com/product/XgkD4D/dell-monitor-p2714h,,27,"1920,1080",60,8,IPS,16:9
HP C9E54AA#ABA,https://pcpartpicker.com/product/FcJwrH/hp-monitor-c9e54aaaba,,18.5,"1366,768",60,5,TN,16:9
Dell E2214H,https://pcpartpicker.com/product/tKYXsY/dell-monitor-e2214h,166.11,21.5,"1920,1080",60,5,TN,16:9
Lenovo LT2423,https://pcpartpicker.com/product/hFzv6h/lenovo-monitor-60a8kar2us,,24,"1920,1080",60,5,TN,16:9
NEC EA273WMi-BK,https://pcpartpicker.com/product/q2H323/nec-monitor-ea273wmibk,,27,"1920,1080",60,6,IPS,16:9
Acer H233Hbmid,https://pcpartpicker.com/product/tPjG3C/acer-monitor-h233hbmid,,23,"1920,1080",60,5,,16:9
Eizo FG2421-BK,https://pcpartpicker.com/product/FTsKHx/eizo-monitor-fg2421bk,,23.5,"1920,1080",240,1,,16:9
3M C2234SW,https://pcpartpicker.com/product/ww9KHx/3m-monitor-98000335988,,22,"1680,1050",,5,,16:10
Dell S2240T,https://pcpartpicker.com/product/J6TmP6/dell-monitor-s2240t,,21.5,"1920,1080",60,12,,16:9
HP Smartbuy V241,https://pcpartpicker.com/product/2D6BD3/hp-monitor-e5z68a8aba,,23.6,"1920,1080",60,5,TN,16:9
HP 2159m,https://pcpartpicker.com/product/p7kD4D/hp-monitor-2159m,,21.5,"1920,1080",60,5,,16:9
Planar 997-7318-00,https://pcpartpicker.com/product/Przv6h/planar-monitor-997731800,,15,"1024,768",75,8,,4:3
Samsung U28D590D,https://pcpartpicker.com/product/Xn3RsY/samsung-monitor-u28d590d,,28,"3840,2160",60,1,TN,16:9
AOC E2260SWDA-TAA,https://pcpartpicker.com/product/Nvzv6h/aoc-monitor-e2260swdataa,,22,"1920,1080",60,5,TN,16:9
Lenovo LT1953,https://pcpartpicker.com/product/8Tdqqs/lenovo-monitor-1453hb1,,19,"1440,900",60,5,TN,16:10
LG 24MB35PY-B,https://pcpartpicker.com/product/yW2kcf/lg-monitor-24mb35pyb,,23.8,"1920,1080",60,5,IPS,16:9
Samsung S22D300NY,https://pcpartpicker.com/product/zKCwrH/samsung-monitor-s22d300ny,,21.5,"1920,1080",60,5,TN,16:9
Samsung S24D360HL,https://pcpartpicker.com/product/GVrG3C/samsung-monitor-s24d360hl,,23.6,"1920,1080",60,5,TN,16:9
Samsung S27D360H,https://pcpartpicker.com/product/DQ8Zxr/samsung-monitor-s27d360h,,27,"1920,1080",60,5,TN,16:9
Samsung S27D390H,https://pcpartpicker.com/product/KKCwrH/samsung-monitor-s27d390h,,27,"1920,1080",60,5,TN,16:9
LG 29UM65-P,https://pcpartpicker.com/product/nJvRsY/lg-monitor-29um65p,,29,"2560,1080",60,5,IPS,21:9
BenQ RL2240HE,https://pcpartpicker.com/product/LBsKHx/benq-monitor-rl2240he,,21.5,"1920,1080",60,1,TN,16:9
BenQ BL3200PT,https://pcpartpicker.com/product/sgDwrH/benq-monitor-bl3200pt,,32,"2560,1440",60,4,VA,16:9
Lenovo 60B8AAR6US,https://pcpartpicker.com/product/rLvRsY/lenovo-monitor-60b8aar6us,,18.5,"1366,768",60,5,TN,16:9
LG 27MP35HQ,https://pcpartpicker.com/product/YsR48d/lg-monitor-27mp35hq,,27,"1920,1080",60,5,IPS,16:9
Lenovo ThinkVision E2223s,https://pcpartpicker.com/product/sLW9TW/lenovo-monitor-60afhar1us,,21.5,"1920,1080",75,5,TN,16:9
Acer K202HQL,https://pcpartpicker.com/product/xTvRsY/acer-monitor-umiw3aa008,,19.5,"1600,900",60,5,TN,16:9
Philips 241B4LPYCB,https://pcpartpicker.com/product/bj8Zxr/philips-monitor-241b4lpycb,,24,"1920,1080",60,5,TN,16:9
Samsung S32D850T,https://pcpartpicker.com/product/T9xfrH/samsung-monitor-s32d850t,,32,"2560,1440",60,5,VA,16:9
Acer S240HL Abid,https://pcpartpicker.com/product/9GvRsY/acer-monitor-etfs0hpa01,,24,"1920,1080",60,5,TN,16:9
ViewSonic VA2445m-LED,https://pcpartpicker.com/product/tYphP6/viewsonic-monitor-va2445mled,,24,"1920,1080",60,5,TN,16:9
Wasabi Mango QHD275 SUPREME,https://pcpartpicker.com/product/Z998TW/wasabi-mango-monitor-qhd275supreme,,27,"2560,1440",60,6,IPS,16:9
Dell D2015H,https://pcpartpicker.com/product/qRBrxr/dell-monitor-d2015h,,19.5,"1920,1080",60,25,VA,16:9
AOC E2476VWM6,https://pcpartpicker.com/product/qsJkcf/aoc-monitor-e2476vwm6,,23.6,"1920,1080",60,1,TN,16:9
LG 23MP57HQ-P,https://pcpartpicker.com/product/XM8H99/lg-monitor-23mp57hqp,,23,"1920,1080",60,5,IPS,16:9
LG 23MP47HQ,https://pcpartpicker.com/product/xtJkcf/lg-monitor-23mp47hq,,23,"1920,1080",60,5,IPS,16:9
Asus PB258Q,https://pcpartpicker.com/product/KBbkcf/asus-monitor-pb258q,,25,"2560,1440",60,5,IPS,16:9
Samsung S24E510C,https://pcpartpicker.com/product/pGGj4D/samsung-monitor-s24e510c,,23.6,"1920,1080",60,4,VA,16:9
Samsung S27E390H,https://pcpartpicker.com/product/BcYWGX/samsung-monitor-s27e390h,,27,"1920,1080",60,4,PLS,16:9
Samsung S32E590C,https://pcpartpicker.com/product/VcYWGX/samsung-monitor-s32e590c,,31.5,"1920,1080",60,4,VA,16:9
ViewSonic VG2860MHL-4K,https://pcpartpicker.com/product/Mq4NnQ/viewsonic-monitor-vg2860mhl4k,,28,"3840,2160",60,2,TN,16:9
BenQ XR3501,https://pcpartpicker.com/product/2Wbkcf/benq-monitor-xr3501,,35,"2560,1080",144,4,VA,21:9
Samsung S24E310HL,https://pcpartpicker.com/product/D7Trxr/samsung-monitor-s24e310hl,364.99,23.6,"1920,1080",60,8,TN,16:9
ViewSonic VP2780-4K,https://pcpartpicker.com/product/gK4NnQ/viewsonic-monitor-vp27804k,,27,"3840,2160",60,5,IPS,16:9
BenQ BL2711U,https://pcpartpicker.com/product/Xtp323/benq-monitor-bl2711u,,27,"3840,2160",60,4,IPS,16:9
ViewSonic VG2437SMC,https://pcpartpicker.com/product/JWbkcf/viewsonic-monitor-vg2437smc,,23.6,"1920,1080",60,7,VA,16:9
Samsung S22E650D,https://pcpartpicker.com/product/qFGj4D/samsung-monitor-s22e650d,,21.5,"1920,1080",60,4,PLS,16:9
AOC G2770PF,https://pcpartpicker.com/product/Mf98TW/aoc-monitor-g2770pf,,27,"1920,1080",144,1,TN,16:9
AOC I2279VWHE,https://pcpartpicker.com/product/GPVBD3/aoc-monitor-i2279vwhe,,21.5,"1920,1080",60,5,IPS,16:9
Asus VS228NL-P,https://pcpartpicker.com/product/Cp8H99/asus-monitor-vs228nlp,,21.5,"1920,1080",60,5,TN,16:9
Samsung U24E590D,https://pcpartpicker.com/product/vsX2FT/samsung-monitor-u24e590d,,23.6,"3840,2160",60,4,PLS,16:9
HP ENVY 34c,https://pcpartpicker.com/product/4JfmP6/hp-monitor-k1u85aaaba,,34,"3440,1440",60,8,VA,21:9
Philips BDM4065UC,https://pcpartpicker.com/product/YVcMnQ/philips-monitor-bdm4065uc,,40,"3840,2160",60,3,VA,16:9
Asus MX25AQ,https://pcpartpicker.com/product/yhtWGX/asus-monitor-mx25aq,,25,"2560,1440",60,5,IPS,16:9
Acer XB271HK,https://pcpartpicker.com/product/QZwqqs/acer-monitor-umhx1aa002,,27,"3840,2160",60,4,IPS,16:9
Asus C620AQ,https://pcpartpicker.com/product/68rcCJ/asus-monitor-c620aq,,19.5,"1440,900",60,5,IPS,16:10
ViewSonic VX2257-MHD,https://pcpartpicker.com/product/bhkwrH/viewsonic-vx2257-mhd-215-1920x1080-75-hz-monitor-vx2257-mhd,,21.5,"1920,1080",75,2,TN,16:9
Acer Z35 bmiphz,https://pcpartpicker.com/product/HW4NnQ/acer-monitor-z35bmiphz,,35,"2560,1080",200,4,VA,21:9
HP Z27s,https://pcpartpicker.com/product/7pH48d/hp-monitor-j3g07a8aba,,27,"3840,2160",60,6,IPS,16:9
HP ProDisplay P202,https://pcpartpicker.com/product/FC648d/hp-monitor-k7x27aaaba,,20,"1600,900",60,5,TN,16:9
HP Z23N,https://pcpartpicker.com/product/qyKhP6/hp-monitor-m2j79a4aba,,23,"1920,1080",60,7,IPS,16:9
LG 22MP58VQ-P,https://pcpartpicker.com/product/ffvZxr/lg-monitor-22mp58vq,,21.5,"1920,1080",60,5,IPS,16:9
LG 24MP48HQ-P,https://pcpartpicker.com/product/jMbkcf/lg-monitor-24mp48hq,,23.8,"1920,1080",60,5,IPS,16:9
LG 25UM58,https://pcpartpicker.com/product/xv38TW/lg-monitor-25um58,,25,"2560,1080",75,5,IPS,21:9
AOC C3583FQ,https://pcpartpicker.com/product/WH2rxr/aoc-monitor-c3583fq,,35,"2560,1080",160,4,VA,21:9
AOC Q2577PWQ,https://pcpartpicker.com/product/k6DzK8/aoc-q2577pwq-250-60hz-monitor-q2577pwq,,25,"2560,1440",60,5,IPS,16:9
LG 29UC88-B,https://pcpartpicker.com/product/jHGj4D/lg-29uc88-b-290-monitor-29uc88-b,,29,"2560,1080",75,5,IPS,21:9
LG E2260,https://pcpartpicker.com/product/8HGj4D/lg-e2260-220-monitor-e2260,,22,"1920,1080",,,,16:9
Samsung C22F390,https://pcpartpicker.com/product/kjH48d/samsung-c22f390-220-60hz-monitor-c22f390,,22,"1920,1080",60,4,VA,16:9
ViewSonic VX2478-SMHD,https://pcpartpicker.com/product/nDkwrH/viewsonic-vx2478-smhd-238-60hz-monitor-vx2478-smhd,,23.8,"2560,1440",60,4,IPS,16:9
ViewSonic XG2703-GS,https://pcpartpicker.com/product/c8zZxr/viewsonic-xg2703-gs-270-2560x1440-165hz-monitor-xg2703-gs,,27,"2560,1440",165,,IPS,16:9
HP 22es,https://pcpartpicker.com/product/9CnG3C/hp-22es-215-1920x1080-60hz-monitor-22es,,21.5,"1920,1080",60,7,IPS,16:9
Asus VA32AQ,https://pcpartpicker.com/product/WX7CmG/asus-va32aq-315-2560x1440-60hz-monitor-va32aq,,31.5,"2560,1440",60,5,IPS,16:9
Dell S2218H,https://pcpartpicker.com/product/HLZ2FT/dell-s2218h-215-1920x1080-60hz-monitor-m4n76,,21.5,"1920,1080",60,6,IPS,16:9
Samsung UH850,https://pcpartpicker.com/product/fdyxFT/samsung-uh850-315-3840x2160-60hz-monitor-lu32h850umnxza,,31.5,"3840,2160",60,4,VA,16:9
LG 27MP38VQ-B,https://pcpartpicker.com/product/svH48d/lg-27mp38vq-b-270-1920x1080-60hz-monitor-27mp38vq-b,,27,"1920,1080",60,5,IPS,16:9
LG 34UM69G-B,https://pcpartpicker.com/product/LwGj4D/lg-34um69g-b-340-2560x1080-75hz-monitor-34um69g-b,,34,"2560,1080",75,1,IPS,21:9
Acer BM320,https://pcpartpicker.com/product/4pjWGX/acer-bm320-320-3840x2160-60hz-monitor-bm320-bmidpphzx,,32,"3840,2160",60,5,IPS,16:9
LG 32UD59-B,https://pcpartpicker.com/product/qtx9TW/lg-32ud59-b-320-3840x2160-60hz-monitor-32ud59-b,,32,"3840,2160",60,5,VA,16:9
