name,part_url,color,cas_latency,manufacturer,part_number,form_factor,is_ecc,is_registered,modules_count,modules_size,memory_type,frequency
Corsair Dominator Platinum 32 GB,https://pcpartpicker.com/product/ptV48d/corsair-memory-cmd32gx3m4a1600c7,Black / Silver,7.0,Corsair,CMD32GX3M4A1600C7,240-pin DIMM (DDR3),False,False,4,8,DDR3,1600.0
ADATA XPG Z1 16 GB,https://pcpartpicker.com/product/j8FPxr/a-data-memory-ax4u2800w8g17drz,Red / Black,17.0,ADATA,AX4U2800W8G17-DRZ,288-pin DIMM (DDR4),False,False,2,8,DDR4,2800.0
Crucial Ballistix Sport 16 GB,https://pcpartpicker.com/product/nkvRsY/crucial-memory-bls4k4g4d240fsa,Gray / Silver,16.0,Crucial,BLS4K4G4D240FSA,288-pin DIMM (DDR4),False,False,4,4,DDR4,2400.0
TEAMGROUP Elite Plus 8 GB,https://pcpartpicker.com/product/6pgPxr/team-memory-tpd48gm2400hc1601,Black / Gold,16.0,TEAMGROUP,TPD48GM2400HC1601,288-pin DIMM (DDR4),False,False,1,8,DDR4,2400.0
G.Skill Ripjaws 4 16 GB,https://pcpartpicker.com/product/hwPzK8/gskill-memory-f42133c15d16grr,Red,15.0,G.Skill,F4-2133C15D-16GRR,288-pin DIMM (DDR4),False,False,2,8,DDR4,2133.0
Super Talent W1333UB4GV 4 GB,https://pcpartpicker.com/product/NZ8H99/super-talent-memory-w1333ub4gv,Green,9.0,Super Talent,W1333UB4GV,240-pin DIMM (DDR3),False,False,1,4,DDR3,1333.0
Corsair Vengeance LPX 128 GB,https://pcpartpicker.com/product/LYH48d/corsair-memory-cmk128gx4m8a2133c13,Black / Yellow,15.0,Corsair,CMK128GX4M8A2133C13,288-pin DIMM (DDR4),False,False,8,16,DDR4,2133.0
Corsair Vengeance LPX 8 GB,https://pcpartpicker.com/product/DXvZxr/corsair-memory-cmk8gx4m2a2666c16r,Red,15.0,Corsair,CMK8GX4M2A2666C16R,288-pin DIMM (DDR4),False,False,2,4,DDR4,2666.0
Corsair Vengeance LPX 8 GB,https://pcpartpicker.com/product/GQqbt6/corsair-memory-cmk8gx4m2b3200c16,Black / Yellow,16.0,Corsair,CMK8GX4M2B3200C16,288-pin DIMM (DDR4),False,False,2,4,DDR4,3200.0
Kingston HyperX Savage 16 GB,https://pcpartpicker.com/product/vBZ2FT/kingston-memory-hx424c12sbk216,Black / White,12.0,Kingston,HX424C12SBK2/16,288-pin DIMM (DDR4),False,False,2,8,DDR4,2400.0
G.Skill Trident Z 32 GB,https://pcpartpicker.com/product/MZwqqs/gskill-memory-f43200c14d32gtz,Red / Silver,14.0,G.Skill,F4-3200C14D-32GTZ,288-pin DIMM (DDR4),False,False,2,16,DDR4,3200.0
Kingston KCP316ND8/8 8 GB,https://pcpartpicker.com/product/wXyxFT/kingston-memory-kcp316nd88,Black / Green,11.0,Kingston,KCP316ND8/8,240-pin DIMM (DDR3),False,False,1,8,DDR3,1600.0
G.Skill Trident Z 32 GB,https://pcpartpicker.com/product/6KgPxr/gskill-tridentz-32gb-2-x-16gb-ddr4-3200-memory-f4-3200c16d-32gtzsw,Silver / White,16.0,G.Skill,F4-3200C16D-32GTZSW,288-pin DIMM (DDR4),False,False,2,16,DDR4,3200.0
G.Skill Trident Z 16 GB,https://pcpartpicker.com/product/yCVBD3/gskill-tridentz-series-16gb-2-x-8gb-ddr4-3600-memory-f4-3600c15d-16gtz,Silver / Red,15.0,G.Skill,F4-3600C15D-16GTZ,288-pin DIMM (DDR4),False,False,2,8,DDR4,3600.0
TEAMGROUP Night Hawk RGB 16 GB,https://pcpartpicker.com/product/MYs8TW/team-night-hawk-rgb-16gb-2-x-8gb-ddr4-3200-memory-tf1d416g3200hc16cdc01,Black,16.0,TEAMGROUP,TF1D416G3200HC16CDC01,288-pin DIMM (DDR4),False,False,2,8,DDR4,3200.0
Crucial Ballistix Sport LT 8 GB,https://pcpartpicker.com/product/wjndnQ/crucial-ballistix-sport-lt-8gb-1-x-8gb-ddr4-2666-memory-bls8g4d26bfsbk,Gray,16.0,Crucial,BLS8G4D26BFSBK,288-pin DIMM (DDR4),False,False,1,8,DDR4,2666.0
Corsair Vengeance RGB Pro 32 GB,https://pcpartpicker.com/product/tCVD4D/corsair-vengeance-rgb-pro-32gb-2-x-16gb-ddr4-3466-memory-cmw32gx4m2c3466c16w,White,16.0,Corsair,CMW32GX4M2C3466C16W,288-pin DIMM (DDR4),False,False,2,16,DDR4,3466.0
Crucial Ballistix Sport LT 64 GB,https://pcpartpicker.com/product/qkYLrH/crucial-ballistix-sport-lt-64-gb-4-x-16-gb-ddr4-3200-memory-bls4k16g4d32aesb,Silver / Black,16.0,Crucial,BLS4K16G4D32AESB,288-pin DIMM (DDR4),False,False,4,16,DDR4,3200.0
Corsair Vengeance LPX 32 GB,https://pcpartpicker.com/product/RgGxFT/corsair-vengeance-lpx-32-gb-4-x-8-gb-ddr4-3600-memory-cmk32gx4m4k3600c16,Black / Yellow,16.0,Corsair,CMK32GX4M4K3600C16,288-pin DIMM (DDR4),False,False,4,8,DDR4,3600.0
TEAMGROUP Elite Plus 16 GB,https://pcpartpicker.com/product/br3H99/teamgroup-elite-plus-16-gb-2-x-8-gb-ddr4-2400-cl16-memory-tpd416g2400hc16dc01,Black / Gold,16.0,TEAMGROUP,TPD416G2400HC16DC01,288-pin DIMM (DDR4),False,False,2,8,DDR4,2400.0
Crucial CT32G4RFD4293 32 GB,https://pcpartpicker.com/product/c4rmP6/crucial-32-gb-1-x-32-gb-registered-ddr4-2933-memory-ct32g4rfd4293,Green / Black,21.0,Crucial,CT32G4RFD4293,288-pin DIMM (DDR4),True,True,1,32,DDR4,2933.0
Crucial Ballistix Elite 16 GB,https://pcpartpicker.com/product/MWx2FT/crucial-ballistix-elite-16-gb-2-x-8-gb-ddr4-3600-memory-ble2k8g4d36beeak,Black,16.0,Crucial,BLE2K8G4D36BEEAK,288-pin DIMM (DDR4),False,False,2,8,DDR4,3600.0
Kingston KSM26ED8/16ME 16 GB,https://pcpartpicker.com/product/bNdxFT/kingston-16-gb-2-x-8-gb-registered-ddr4-2666-memory-ksm26ed816me,Green,19.0,Kingston,KSM26ED8/16ME,288-pin DIMM (DDR4),True,False,1,16,DDR4,2666.0
G.Skill Trident Z Neo 32 GB,https://pcpartpicker.com/product/7sZzK8/gskill-trident-z-neo-32-gb-2-x-16-gb-ddr4-3200-memory-f4-3200c14d-32gtzn,Silver / Black,14.0,G.Skill,F4-3200C14D-32GTZN,288-pin DIMM (DDR4),False,False,2,16,DDR4,3200.0
OLOy WarHawk RGB 16 GB,https://pcpartpicker.com/product/pMn8TW/oloy-warhawk-rgb-16-gb-2-x-8-gb-ddr4-3200-memory-md4u083216bcda,Red / White,16.0,OLOy,MD4U083216BCDA,288-pin DIMM (DDR4),False,False,2,8,DDR4,3200.0
OLOy MD4U323216DJDA 64 GB,https://pcpartpicker.com/product/3GkgXL/oloy-64-gb-2-x-32-gb-ddr4-3200-memory-md4u323216djda,Black,16.0,OLOy,MD4U323216DJDA,288-pin DIMM (DDR4),False,False,2,32,DDR4,3200.0
Crucial Ballistix 32 GB,https://pcpartpicker.com/product/9y848d/crucial-ballistix-32-gb-2-x-16-gb-ddr4-3600-memory-bl2k16g36c16u4w,White,16.0,Crucial,BL2K16G36C16U4W,288-pin DIMM (DDR4),False,False,2,16,DDR4,3600.0
Crucial Ballistix 32 GB,https://pcpartpicker.com/product/KNsnTW/crucial-ballistix-32-gb-2-x-16-gb-ddr4-3200-memory-bl2k16g32c16u4r,Red,16.0,Crucial,BL2K16G32C16U4R,288-pin DIMM (DDR4),False,False,2,16,DDR4,3200.0
G.Skill Trident Z Royal 128 GB,https://pcpartpicker.com/product/24jNnQ/gskill-trident-z-royal-128-gb-4-x-32-gb-ddr4-3600-memory-f4-3600c18q-128gtrs,Silver,18.0,G.Skill,F4-3600C18Q-128GTRS,288-pin DIMM (DDR4),False,False,4,32,DDR4,3600.0
G.Skill Ripjaws V 256 GB,https://pcpartpicker.com/product/zjhmP6/gskill-ripjaws-v-256-gb-8-x-32-gb-ddr4-3600-memory-f4-3600c18q2-256gvk,Black,18.0,G.Skill,F4-3600C18Q2-256GVK,288-pin DIMM (DDR4),False,False,8,32,DDR4,3600.0
Kingston HyperX Fury RGB 32 GB,https://pcpartpicker.com/product/sbZzK8/kingston-hyperx-fury-rgb-32-gb-2-x-16-gb-ddr4-3733-memory-hx437c19fb3ak232,Black / Silver,19.0,Kingston,HX437C19FB3AK2/32,288-pin DIMM (DDR4),False,False,2,16,DDR4,3733.0
G.Skill Trident Z Royal 16 GB,https://pcpartpicker.com/product/wJK2FT/gskill-trident-z-royal-16-gb-2-x-8-gb-ddr4-4000-cl16-memory-f4-4000c16d-16gtrs,White,16.0,G.Skill,F4-4000C16D-16GTRS,288-pin DIMM (DDR4),False,False,2,8,DDR4,4000.0
TEAMGROUP Elite Plus 16 GB,https://pcpartpicker.com/product/29hmP6/teamgroup-elite-plus-16-gb-2-x-8-gb-ddr4-2666-cl19-memory-tprd416g2666hc19dc01,Red / Black,19.0,TEAMGROUP,TPRD416G2666HC19DC01,288-pin DIMM (DDR4),False,False,2,8,DDR4,2666.0
ADATA XPG GAMMIX D20 32 GB,https://pcpartpicker.com/product/8ZBhP6/adata-xpg-gammix-d20-32-gb-2-x-16-gb-ddr4-3600-cl18-memory-ax4u3600716g18a-dcbk20,Black,18.0,ADATA,AX4U3600716G18A-DCBK20,288-pin DIMM (DDR4),False,False,2,16,DDR4,3600.0
G.Skill Ripjaws V 64 GB,https://pcpartpicker.com/product/KYvqqs/gskill-ripjaws-v-64-gb-2-x-32-gb-ddr4-3600-cl16-memory-f4-3600c16d-64gvk,Black,16.0,G.Skill,F4-3600C16D-64GVK,288-pin DIMM (DDR4),False,False,2,32,DDR4,3600.0
Micron MT8JTF25664AZ-1G4D1 2 GB,https://pcpartpicker.com/product/MRNgXL/micron-2-gb-1-x-2-gb-ddr3-1333-cl9-memory-mt8jtf25664az-1g4d1,,9.0,Micron,MT8JTF25664AZ-1G4D1,240-pin DIMM (DDR3),False,False,1,2,DDR3,1333.0
Kingston HyperX Fury 32 GB,https://pcpartpicker.com/product/LZ6qqs/kingston-hyperx-fury-32-gb-2-x-16-gb-ddr4-3000-cl16-memory-hx430c16fb4k232,Black,16.0,Kingston,HX430C16FB4K2/32,288-pin DIMM (DDR4),False,False,2,16,DDR4,3000.0
TEAMGROUP T-Create Expert 64 GB,https://pcpartpicker.com/product/MFstt6/teamgroup-t-create-expert-64-gb-2-x-32-gb-ddr4-3600-cl18-memory-ttced464g3600hc18jdc01,Gray,18.0,TEAMGROUP,TTCED464G3600HC18JDC01,288-pin DIMM (DDR4),False,False,2,32,DDR4,3600.0
OLOy Blade RGB 32 GB,https://pcpartpicker.com/product/B7C48d/oloy-blade-rgb-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-md4u1632162brkde,Black,16.0,OLOy,MD4U1632162BRKDE,288-pin DIMM (DDR4),False,False,2,16,DDR4,3200.0
Corsair Dominator Platinum RGB 32 GB,https://pcpartpicker.com/product/NCt9TW/corsair-dominator-platinum-rgb-32-gb-2-x-16-gb-ddr5-4800-cl34-memory-cmt32gx5m2c4800c34,Black,34.0,Corsair,CMT32GX5M2C4800C34,288-pin DIMM (DDR5),False,False,2,16,DDR5,4800.0
Corsair Dominator Platinum RGB 128 GB,https://pcpartpicker.com/product/N6KKHx/corsair-dominator-platinum-rgb-128-gb-4-x-32-gb-ddr4-3200-cl16-memory-cmt128gx4m4e3200c16,Black,16.0,Corsair,CMT128GX4M4E3200C16,288-pin DIMM (DDR4),False,False,4,32,DDR4,3200.0
Corsair Vengeance RGB Pro 32 GB,https://pcpartpicker.com/product/jQjNnQ/corsair-vengeance-rgb-pro-32-gb-4-x-8-gb-ddr4-3600-cl16-memory-cmw32gx4m4d3600c16,Black,16.0,Corsair,CMW32GX4M4D3600C16,288-pin DIMM (DDR4),False,False,4,8,DDR4,3600.0
GeIL Orion AMD Edition 16 GB,https://pcpartpicker.com/product/cR3gXL/geil-orion-amd-edition-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-gaog416gb3600c18bdc,Gray,18.0,GeIL,GAOG416GB3600C18BDC,288-pin DIMM (DDR4),False,False,2,8,DDR4,3600.0
Kingston Fury Renegade RGB 256 GB,https://pcpartpicker.com/product/Fqnypg/kingston-fury-renegade-rgb-256-gb-8-x-32-gb-ddr4-3200-cl16-memory-kf432c16rbak8256,Black / Silver,16.0,Kingston,KF432C16RBAK8/256,288-pin DIMM (DDR4),False,False,8,32,DDR4,3200.0
Addlink Spider X4 16 GB,https://pcpartpicker.com/product/kvxRsY/addlink-spider-x4-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-ag8gb32c16x4ubx2,Black,16.0,Addlink,AG8GB32C16X4UBX2,288-pin DIMM (DDR4),False,False,2,8,DDR4,3200.0
TEAMGROUP T-Force Vulcan Z 16 GB,https://pcpartpicker.com/product/TtfnTW/team-t-force-vulcan-z-16-gb-2-x-8-gb-ddr4-4000-cl18-memory-tlzgd416g4000hc18jdc01,Gray,18.0,TEAMGROUP,TLZGD416G4000HC18JDC01,288-pin DIMM (DDR4),False,False,2,8,DDR4,4000.0
TEAMGROUP T-Force Vulcan Z 32 GB,https://pcpartpicker.com/product/ZGTp99/team-t-force-vulcan-z-32-gb-2-x-16-gb-ddr4-4000-cl18-memory-tlzgd432g4000hc18ldc01,Gray,18.0,TEAMGROUP,TLZGD432G4000HC18LDC01,288-pin DIMM (DDR4),False,False,2,16,DDR4,4000.0
VisionTek OCPC PISTA RGB 32 GB,https://pcpartpicker.com/product/tTKKHx/visiontek-ocpc-pista-rgb-32-gb-2-x-16-gb-ddr5-5200-cl36-memory-901517,Gray,36.0,VisionTek,901517,288-pin DIMM (DDR5),False,False,2,16,DDR5,5200.0
TEAMGROUP Elite 16 GB,https://pcpartpicker.com/product/bqt9TW/teamgroup-elite-16-gb-1-x-16-gb-ddr5-4800-cl40-memory-ted516g4800c4001,Black,40.0,TEAMGROUP,TED516G4800C4001,288-pin DIMM (DDR5),False,False,1,16,DDR5,4800.0
Mushkin Silverline 8 GB,https://pcpartpicker.com/product/T6JgXL/mushkin-silverline-8-gb-1-x-8-gb-ddr4-2133-cl15-memory-msl4u213ff4g18x2,Silver,15.0,Mushkin,MSL4U213FF4G18X2,288-pin DIMM (DDR4),False,False,1,8,DDR4,2133.0
G.Skill F4-4200C19Q2-64GTZSW 64 GB,https://pcpartpicker.com/product/bMzhP6/gskill-f4-4200c19q2-64gtzsw-64-gb-8-x-8-gb-ddr4-4200-cl19-memory-f4-4200c19q2-64gtzsw,Gray / White,19.0,G.Skill,F4-4200C19Q2-64GTZSW,288-pin DIMM (DDR4),False,False,8,8,DDR4,4200.0
Silicon Power XPOWER Turbine 8 GB,https://pcpartpicker.com/product/cJhFf7/silicon-power-xpower-turbine-8-gb-1-x-8-gb-ddr4-3200-cl16-memory-sp008gxlzu320bsa,Blue / Black,16.0,Silicon Power,SP008GXLZU320BSA,288-pin DIMM (DDR4),False,False,1,8,DDR4,3200.0
Silicon Power SP001GBRDE333O01 1 GB,https://pcpartpicker.com/product/wMjBD3/silicon-power-sp001gbrde333o01-1-gb-1-x-1-gb-registered-ddr-333-cl25-memory-sp001gbrde333o01,,2.5,Silicon Power,SP001GBRDE333O01,184-pin DIMM (DDR),False,True,1,1,,
Thermaltake TOUGHRAM XG RGB 32 GB,https://pcpartpicker.com/product/Vdstt6/thermaltake-toughram-xg-rgb-32-gb-2-x-16-gb-ddr4-3600-cl18-memory-rg06d416gx2-3600c18b,White / Silver,18.0,Thermaltake,RG06D416GX2-3600C18B,288-pin DIMM (DDR4),False,False,2,16,DDR4,3600.0
Kingston FURY Beast RGB 16 GB,https://pcpartpicker.com/product/NW2WGX/kingston-fury-beast-rgb-16-gb-1-x-16-gb-ddr4-3600-cl18-memory-kf436c18bba16,Black,18.0,Kingston,KF436C18BBA/16,288-pin DIMM (DDR4),False,False,1,16,DDR4,3600.0
V-Color Manta XPrism RGB 64 GB,https://pcpartpicker.com/product/Wwrqqs/v-color-manta-xprism-rgb-64-gb-2-x-32-gb-ddr5-6000-cl34-memory-tmxpl3260834swk,Silver,34.0,V-Color,TMXPL3260834SWK,288-pin DIMM (DDR5),False,False,2,32,DDR5,6000.0
Neo Forza MARS 32 GB,https://pcpartpicker.com/product/x488TW/neo-forza-mars-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-nmgd416e82-3200df20,Gray / Black,16.0,Neo Forza,NMGD416E82-3200DF20,288-pin DIMM (DDR4),False,False,2,16,DDR4,3200.0
TEAMGROUP Elite 16 GB,https://pcpartpicker.com/product/jf7scf/teamgroup-elite-16-gb-1-x-16-gb-ddr5-5200-cl42-memory-ted516g5200c4201,Black,42.0,TEAMGROUP,TED516G5200C4201,288-pin DIMM (DDR5),False,False,1,16,DDR5,5200.0
Crucial Ballistix MAX RGB 32 GB,https://pcpartpicker.com/product/sgGnTW/crucial-ballistix-max-rgb-32-gb-2-x-16-gb-ddr4-4400-cl19-memory-blm2k16g44c19u4bl,Black,19.0,Crucial,BLM2K16G44C19U4BL,288-pin DIMM (DDR4),False,False,2,16,DDR4,4400.0
Lexar THOR 8 GB,https://pcpartpicker.com/product/z4BzK8/lexar-thor-8-gb-1-x-8-gb-ddr4-3600-cl18-memory-ld4bu008g-r3600gswg,White,18.0,Lexar,LD4BU008G-R3600GSWG,288-pin DIMM (DDR4),False,False,1,8,DDR4,3600.0
GOODRAM IRDM PRO 16 GB,https://pcpartpicker.com/product/hqwmP6/goodram-irdm-pro-16-gb-1-x-16-gb-ddr4-3600-cl17-memory-irp-3600d4v64l1716g,Black / Gold,17.0,GOODRAM,IRP-3600D4V64L17/16G,288-pin DIMM (DDR4),False,False,1,16,DDR4,3600.0
Netac Shadow II 8 GB,https://pcpartpicker.com/product/KHbRsY/netac-shadow-ii-8-gb-1-x-8-gb-ddr4-3200-cl16-memory-ntswd4p32sp-08k,Black,16.0,Netac,NTSWD4P32SP-08K,288-pin DIMM (DDR4),False,False,1,8,DDR4,3200.0
Acer Predator Hermes RGB 32 GB,https://pcpartpicker.com/product/xNmNnQ/acer-predator-hermes-rgb-32-gb-2-x-16-gb-ddr5-6400-cl32-memory-bl9bwwr391,Black,32.0,Acer,BL.9BWWR.391|HERMES-32GB-6400-1R8-V2,288-pin DIMM (DDR5),False,False,2,16,DDR5,6400.0
Kingston FURY Renegade Pro 256 GB,https://pcpartpicker.com/product/bGTZxr/kingston-fury-renegade-pro-256-gb-8-x-32-gb-registered-ddr5-6400-cl32-memory-kf564r32rbk8-256,Black,32.0,Kingston,KF564R32RBK8-256,288-pin DIMM (DDR5),True,True,8,32,DDR5,6400.0
TEAMGROUP T-Force Delta RGB 16 GB,https://pcpartpicker.com/product/d3Kscf/teamgroup-t-force-delta-rgb-16-gb-2-x-8-gb-ddr5-6400-cl40-memory-ff4d516g6400hc40bdc01,White,40.0,TEAMGROUP,FF4D516G6400HC40BDC01,288-pin DIMM (DDR5),False,False,2,8,DDR5,6400.0
Corsair CMT32GX5M2X7800C36 32 GB,https://pcpartpicker.com/product/4zbRsY/corsair-cmt32gx5m2x7800c36-32-gb-2-x-16-gb-ddr5-7800-cl36-memory-cmt32gx5m2x7800c36,Black,36.0,Corsair,CMT32GX5M2X7800C36,288-pin DIMM (DDR5),False,False,2,16,DDR5,7800.0
Klevv CRAS V RGB ROG CERTIFIED 48 GB,https://pcpartpicker.com/product/WpgZxr/klevv-cras-v-rgb-rog-certified-48-gb-2-x-24-gb-ddr5-7200-cl34-memory-kd5kgud80-72b340p,White / Black,34.0,Klevv,KD5KGUD80-72B340P,288-pin DIMM (DDR5),False,False,2,24,DDR5,7200.0
Lexar Ares RGB 2nd Gen 32 GB,https://pcpartpicker.com/product/PYNscf/lexar-ares-rgb-2nd-gen-32-gb-2-x-16-gb-ddr5-6000-cl28-memory-ld5u16g60c28sr-rgd,Silver,28.0,Lexar,LD5U16G60C28SR-RGD,288-pin DIMM (DDR5),False,False,2,16,DDR5,6000.0
V-Color TE548G64D832SKK 96 GB,https://pcpartpicker.com/product/KGwD4D/v-color-te548g64d832skk-96-gb-2-x-48-gb-ddr5-6400-cl32-memory-te548g64d832skk,White,32.0,V-Color,TE548G64D832SKK,288-pin DIMM (DDR5),True,False,2,48,DDR5,6400.0
V-Color TE548G70D834SKK 96 GB,https://pcpartpicker.com/product/FpRnTW/v-color-te548g70d834skk-96-gb-2-x-48-gb-ddr5-7000-cl34-memory-te548g70d834skk,White,34.0,V-Color,TE548G70D834SKK,288-pin DIMM (DDR5),True,False,2,48,DDR5,7000.0
G.Skill Trident Z5 RGB 48 GB,https://pcpartpicker.com/product/Fnrp99/gskill-trident-z5-rgb-48-gb-2-x-24-gb-ddr5-6400-cl30-memory-f5-6400j3039g24gx2-tz5rk,Black,30.0,G.Skill,F5-6400J3039G24GX2-TZ5RK,288-pin DIMM (DDR5),False,False,2,24,DDR5,6400.0
G.Skill Ripjaws S5 64 GB,https://pcpartpicker.com/product/XNwypg/gskill-ripjaws-s5-64-gb-2-x-32-gb-ddr5-5600-cl30-memory-f5-5600j3036d32gx2-rs5k,Black,30.0,G.Skill,F5-5600J3036D32GX2-RS5K,288-pin DIMM (DDR5),False,False,2,32,DDR5,5600.0
TEAMGROUP Elite 8 GB,https://pcpartpicker.com/product/9BmNnQ/teamgroup-elite-8-gb-1-x-8-gb-ddr4-3200-sodimm-cl22-memory-ted48g3200c22-s01,Black,22.0,TEAMGROUP,TED48G3200C22-S01,260-pin SODIMM (DDR4),False,False,1,8,DDR4,3200.0
Silicon Power SP016GBSFU320B02 16 GB,https://pcpartpicker.com/product/NJhFf7/silicon-power-sp016gbsfu320b02-16-gb-1-x-16-gb-ddr4-3200-sodimm-cl22-memory-sp016gbsfu320b02,,22.0,Silicon Power,SP016GBSFU320B02,260-pin SODIMM (DDR4),False,False,1,16,DDR4,3200.0
Silicon Power SP016GBSVU480F02 16 GB,https://pcpartpicker.com/product/vHXJ7P/silicon-power-sp016gbsvu480f02-16-gb-1-x-16-gb-ddr5-4800-sodimm-cl40-memory-sp016gbsvu480f02,,40.0,Silicon Power,SP016GBSVU480F02,262-pin SODIMM (DDR5),False,False,1,16,DDR5,4800.0
PNY Performance 8 GB,https://pcpartpicker.com/product/Nbyqqs/pny-performance-8-gb-1-x-8-gb-ddr4-2666-memory-mn8gsd42666,Black,19.0,PNY,MN8GSD42666,260-pin SODIMM (DDR4),False,False,1,8,DDR4,2666.0
G.Skill Trident Z5 RGB 32 GB,https://pcpartpicker.com/product/v82WGX/gskill-trident-z5-rgb-32-gb-2-x-16-gb-ddr5-6000-cl32-memory-f5-6000j3238f16gx2-tz5rs,White / Black,32.0,G.Skill,F5-6000J3238F16GX2-TZ5RS,288-pin DIMM (DDR5),False,False,2,16,DDR5,6000.0
Kingston FURY Renegade Pro 16 GB,https://pcpartpicker.com/product/6h9wrH/kingston-fury-renegade-pro-16-gb-1-x-16-gb-registered-ddr5-4800-cl36-memory-kf548r36rb-16,Black,36.0,Kingston,KF548R36RB-16,288-pin DIMM (DDR5),True,True,1,16,DDR5,4800.0
Corsair Vengeance RGB RT 32 GB,https://pcpartpicker.com/product/sYfnTW/corsair-vengeance-rgb-rt-32-gb-2-x-16-gb-ddr4-3600-cl18-memory-cmn32gx4m2z3600c18,Black,18.0,Corsair,CMN32GX4M2Z3600C18,288-pin DIMM (DDR4),False,False,2,16,DDR4,3600.0
Patriot Viper Elite 5 Ultra 48 GB,https://pcpartpicker.com/product/8zWmP6/patriot-viper-elite-5-ultra-48-gb-2-x-24-gb-ddr5-6400-cl32-memory-veu548g6432k,Black,32.0,Patriot,VEU548G6432K,288-pin DIMM (DDR5),False,False,2,24,DDR5,6400.0
Corsair Vengeance RGB 32 GB,https://pcpartpicker.com/product/sjwypg/corsair-vengeance-rgb-32-gb-2-x-16-gb-ddr5-5600-cl36-memory-cmh32gx5m2b5600z36,Black / Gray,36.0,Corsair,CMH32GX5M2B5600Z36,288-pin DIMM (DDR5),False,False,2,16,DDR5,5600.0
TEAMGROUP T-Create Classic 16 GB,https://pcpartpicker.com/product/rcn9TW/teamgroup-t-create-classic-16-gb-1-x-16-gb-ddr5-5600-sodimm-cl46-memory-ctccd516g5600hc46a-s01,Black,46.0,TEAMGROUP,CTCCD516G5600HC46A-S01,262-pin SODIMM (DDR5),False,False,1,16,DDR5,5600.0
Kingston KVR24S17S6/4 4 GB,https://pcpartpicker.com/product/TJTPxr/kingston-4gb-1-x-4gb-ddr4-2400-memory-kvr24s17s64,Green / Black,17.0,Kingston,KVR24S17S6/4,260-pin SODIMM (DDR4),False,False,1,4,DDR4,2400.0
Kingston FURY Beast 16 GB,https://pcpartpicker.com/product/Ny2WGX/kingston-fury-beast-16-gb-1-x-16-gb-ddr5-6000-cl40-memory-kf560c40bb-16,Black / Silver,40.0,Kingston,KF560C40BB-16,288-pin DIMM (DDR5),False,False,1,16,DDR5,6000.0
G.Skill Ripjaws X 32 GB,https://pcpartpicker.com/product/M6CwrH/gskill-memory-f32133c10q32gxm,Black / Blue,10.0,G.Skill,F3-2133C10Q-32GXM,240-pin DIMM (DDR3),False,False,4,8,DDR3,2133.0
Patriot Viper Venom RGB 64 GB,https://pcpartpicker.com/product/jxkH99/patriot-viper-venom-rgb-64-gb-2-x-32-gb-ddr5-5600-cl40-memory-pvvr564g560c40k,Black / White,40.0,Patriot,PVVR564G560C40K,288-pin DIMM (DDR5),False,False,2,32,DDR5,5600.0
Mushkin MES4S240HF4G 4 GB,https://pcpartpicker.com/product/mctLrH/mushkin-mes4s240hf4g-4-gb-1-x-4-gb-ddr4-2400-sodimm-cl17-memory-mes4s240hf4g,,17.0,Mushkin,MES4S240HF4G,260-pin SODIMM (DDR4),False,False,1,4,DDR4,2400.0
Kingston FURY Impact 16 GB,https://pcpartpicker.com/product/sGzXsY/kingston-fury-impact-16-gb-1-x-16-gb-ddr5-4800-sodimm-cl38-memory-kf548s38ib-16,Black,38.0,Kingston,KF548S38IB-16,262-pin SODIMM (DDR5),False,False,1,16,DDR5,4800.0
G.Skill Trident Z5 RGB 32 GB,https://pcpartpicker.com/product/3brRsY/gskill-trident-z5-rgb-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-f5-6000u3636e16gx2-tz5rk,Black,36.0,G.Skill,F5-6000U3636E16GX2-TZ5RK,288-pin DIMM (DDR5),False,False,2,16,DDR5,6000.0
Kingston FURY Renegade 128 GB,https://pcpartpicker.com/product/Z9D7YJ/kingston-fury-renegade-128-gb-4-x-32-gb-ddr4-3600-cl18-memory-kf436c18rbk4128,Black,18.0,Kingston,KF436C18RBK4/128,288-pin DIMM (DDR4),False,False,4,32,DDR4,3600.0
Patriot Viper Venom 64 GB,https://pcpartpicker.com/product/cKxxFT/patriot-viper-venom-64-gb-2-x-32-gb-ddr5-5600-cl36-memory-pvv564g560c40k,Black / White,36.0,Patriot,PVV564G560C40K,288-pin DIMM (DDR5),False,False,2,32,DDR5,5600.0
Kingston FURY Renegade 32 GB,https://pcpartpicker.com/product/YRP8TW/kingston-fury-renegade-32-gb-2-x-16-gb-ddr5-7200-cl38-memory-kf572c38rwk2-32,Silver / White,38.0,Kingston,KF572C38RWK2-32,288-pin DIMM (DDR5),False,False,2,16,DDR5,7200.0
G.Skill Ripjaws 16 GB,https://pcpartpicker.com/product/p4fp99/gskill-memory-f38500cl7q16gbrl,Black / Red,7.0,G.Skill,F3-8500CL7Q-16GBRL,240-pin DIMM (DDR3),False,False,4,4,DDR3,1066.0
